lehner	ˈlɛ.nəɹ
lehnert	ˈlɛ.nəɹt
lehnhoff	ˈlɛn.hɔf
lehr	ˈlɛɹ
lehrer	ˈlɛ.ɹəɹ
lehrke	ˈlɛɹk
lehrman	ˈlɛɹ.mən
lehrmann	ˈlɛɹ.mən
lehtinen	ˈlɛ.tɪ.nən
lehtonen	lɪ.ˈtɑ.nən
lei	ˈleɪ
leib	ˈlib
leibel	ˈlaɪ.bəl
leibensperger	ˈlaɪ.bɪn.spəɹ.gəɹ
leiber	ˈli.bəɹ
leibert	ˈlaɪ.bəɹt
leibfried	ˈlaɪb.fə.ɹid
leibler	ˈli.bləɹ
leibman	ˈlib.mən
leibniz	ˈlib.nɪz
leibold	ˈlaɪ.ˌboʊld
leibovit	ˈli.bə.vɪt
leibovitz	ˈli.bə.vɪts
leibowitz	ˈli.boʊ.ɪts
leibrand	ˈlaɪ.ˌbɹænd
leibrand	ˈli.ˌbɹænd
leibrand's	ˈlaɪ.ˌbɹændz
leibrand's	ˈli.ˌbɹændz
leibrock	ˈlaɪ.bɹək
leiby	ˈli.bi
leicester	ˈlɛ.stəɹ
leichliter	ˈlaɪ.kli.təɹ
leichner	ˈlaɪk.nəɹ
leicht	ˈlaɪkt
leichter	ˈlaɪk.təɹ
leichtman	ˈlaɪkt.mən
leichty	ˈlaɪk.ti
leick	ˈlik
leider	ˈlaɪ.dəɹ
leiderman	ˈlaɪ.dəɹ.mən
leiderman's	ˈlaɪ.dəɹ.mənz
leidig	ˈlaɪ.dɪg
leidner	ˈlaɪd.nəɹ
leidy	ˈli.di
leier	ˈlaɪ.əɹ
leif	ˈlif
leifer	ˈlaɪ.fəɹ
leifeste	ˈlaɪ.fɪst
leifheit	ˈlaɪf.haɪt
leigh	ˈli
leight	ˈleɪt
leighton	ˈleɪ.tən
leighty	ˈleɪ.ti
leija	ˈli.jə
leikam	ˈlaɪ.kəm
leiken	ˈlaɪ.kən
leiker	ˈlaɪ.kəɹ
leila	ˈli.lə
leilani	lə.ˈlɑ.ni
leilia	ˈli.li.ə
leiman	ˈlaɪ.mən
leimbach	ˈlaɪm.ˌbɑk
leimer	ˈlaɪ.məɹ
leimert	ˈli.məɹt
leimert	ˈlaɪ.məɹt
lein	ˈlin
leinart	ˈlaɪ.nɑɹt
leinbach	ˈlaɪn.ˌbɑk
leinberger	ˈlaɪn.bəɹ.gəɹ
leindecker	ˈlaɪn.dɪ.kəɹ
leinen	ˈlaɪ.nən
leiner	ˈlaɪ.nəɹ
leingang	ˈlaɪŋ.gəŋ
leininger	ˈlaɪ.nɪ.ŋəɹ
leino	leɪ.ˈi.noʊ
leinonen	ˈlaɪ.nə.nən
leins	ˈlinz
leinsdorf	ˈlaɪnz.ˌdɔɹf
leinweber	ˈlaɪn.wɪ.bəɹ
leiper	ˈli.pəɹ
leiphart	ˈlaɪp.hɑɹt
leipold	ˈlaɪ.poʊld
leipzig	ˈlaɪp.sɪg
leis	ˈleɪz
leischner	ˈlaɪʃ.nəɹ
leise	ˈlis
leisenring	ˈlaɪ.sɪn.ɹɪŋ
leiser	ˈlaɪ.səɹ
leisey	ˈli.si
leishman	ˈliʃ.mən
leising	ˈlaɪ.sɪŋ
leisinger	ˈlaɪ.sɪn.ʤəɹ
leisner	ˈlaɪ.snəɹ
leiss	ˈlaɪs
leist	ˈli.ɪst
leister	ˈli.stəɹ
leistikow	laɪ.ˈstɪ.koʊ
leistner	ˈlaɪst.nəɹ
leisure	ˈlɛ.ʒəɹ
leisure	ˈli.ʒəɹ
leisurely	ˈli.zəɹ.li
leisy	ˈli.si
leitch	ˈliʧ
leite	ˈlit
leiter	ˈlaɪ.təɹ
leiterman	ˈlaɪ.təɹ.mən
leith	ˈliθ
leitha	ˈli.ðə
leithia	ˈli.ði.ə
leitman	ˈlaɪt.mən
leitmotif	ˈlaɪt.moʊ.ˌtif
leitner	ˈlaɪt.nəɹ
leitz	ˈlits
leitzel	ˈlaɪt.zəl
leitzke	ˈlaɪt.ski
leiva	ˈli.və
leja	ˈleɪ.jə
lejeune	ˈlɛ.jɔɪn
lek	ˈlɛk
lekachman	ˈlɛ.ˌkɑk.mən
lekas	ˈli.kəz
lekberg	ˈlɛk.bəɹg
lela	ˈli.lə
lelah	ˈlɛ.lə
leland	ˈli.lənd
leleux	lɪ.ˈloʊ
lelia	ˈli.ljə
lellouche	lɛ.ˈluʃ
lem	ˈlɛm
lema	ˈli.mə
lemaire	lə.ˈmɛɹ
lemaitre	lɪ.ˈmeɪ.təɹ
lemaitre	lɪ.ˈmeɪ.tɹə
leman	ˈli.mən
lemans	ˈlɛ.mənz
lemanski	lɪ.ˈmæn.ski
lemar	lɪ.ˈmɑɹ
lemarr	ˈlɛ.məɹ
lemaster	ˈli.mæ.stəɹ
lemasters	lə.ˈmæ.stəɹz
lemay	ˈlɛ.meɪ
lembcke	ˈlɛmb.ki
lemberg	ˈlɛm.bəɹg
lemberger	ˈlɛm.bəɹ.gəɹ
lembke	ˈlɛmbk
lembo	ˈlɛm.boʊ
lemburg	ˈlɛm.bəɹg
lemcke	ˈlɛm.ki
lemelin	ˈlɛ.mɪ.lɪn
lemelle	lɪ.ˈmɛl
lemen	ˈli.mɛn
lemercier	lə.ˈmɜɹ.si.əɹ
lemercier's	lə.ˈmɜɹ.si.əɹz
lemere	ˈlɛ.məɹ
lemery	ˈlɛ.mə.ɹi
lemieux	lə.ˈmju
leming	ˈli.mɪŋ
leming	ˈlɛ.mɪŋ
lemire	leɪ.ˈmɪ.ɹeɪ
lemke	ˈlɛm.ki
lemler	ˈlɛm.ləɹ
lemley	ˈlɛm.li
lemm	ˈlɛm
lemma	ˈlɛ.mə
lemme	ˈlɛ.mə
lemmen	ˈlɛ.mɛn
lemmer	ˈlɛ.məɹ
lemmerman	ˈlɛ.məɹ.mən
lemmie	ˈlɛ.mi
lemming	ˈlɛ.mɪŋ
lemmings	ˈlɛ.mɪŋz
lemmo	ˈlɛ.moʊ
lemmon	ˈlɛ.mən
lemmond	ˈlɛ.mənd
lemmons	ˈlɛ.mənz
lemoine	lɪ.ˈmɔɪn
lemon	ˈlɛ.mən
lemonade	ˈlɛ.mə.ˈneɪd
lemond	ˈlɛ.mənd
lemonds	ˈlɛ.məndz
lemons	ˈlɛ.mənz
lemont	lə.ˈmɑnt
lemos	ˈli.moʊz
lemp	ˈlɛmp
lempert	ˈlɛm.pəɹt
lempke	ˈlɛmpk
lemuela	lɛ.ˈmu.lə
lemur	ˈli.məɹ
lemurs	ˈli.məɹz
lemus	ˈli.məs
lemzo	ˈlɛm.zoʊ
len	ˈlɛn
lena	ˈli.nə
lena's	ˈli.nəz
lenahan	ˈlɛ.nə.hæn
lenard	ˈlɛ.nəɹd
lenart	ˈlɛ.nəɹt
lenarz	ˈleɪ.nɑɹz
lencioni	lɛn.ˈʧoʊ.ni
lend	ˈlɛnd
lender	ˈlɛn.dəɹ
lender's	ˈlɛn.dəɹz
lenderman	ˈlɛn.dəɹ.mən
lenders	ˈlɛn.dəɹz
lenders'	ˈlɛn.dəɹz
lending	ˈlɛn.dɪŋ
lendings	ˈlɛn.dɪŋz
lendl	ˈlɛn.dəl
lends	ˈlɛndz
lene	ˈlin
lenehan	ˈlɛ.nɪ.hæn
leneta	lɛ.ˈnɛ.tə
lenexa	lɛ.ˈnɛk.sə
leng	ˈlɛŋ
lengacher	ˈlɛŋ.gə.kəɹ
lengel	ˈlɛŋ.gəl
lenger	ˈlɛ.ŋəɹ
lengle	ˈlɪ.ŋəl
length	ˈlɛŋkθ
length	ˈlɛŋθ
lengthen	ˈlɛŋ.θən
lengthen	ˈlɛŋk.θən
lengthened	ˈlɛŋ.θənd
lengthened	ˈlɛŋk.θənd
lengthening	ˈlɛŋ.θə.nɪŋ
lengthening	ˈlɛŋk.θə.nɪŋ
lengthens	ˈlɛŋ.θənz
lengthens	ˈlɛŋk.θənz
lengths	ˈlɛŋkθs
lengths	ˈlɛŋθs
lengthways	ˈlɛŋ.ˌθweɪz
lengthwise	ˈlɛŋ.ˌθwaɪz
lengthy	ˈlɛŋ.θi
lengyel	ˈlɛŋ.ˌjɛl
lenhard	ˈlɛ.nəɹd
lenhardt	ˈlɛn.ˌhɑɹt
lenhart	ˈlɛn.ˌhɑɹt
lenhoff	ˈlɛn.ˌhɔf
leniency	ˈli.njən.si
lenient	ˈli.ni.ənt
lenient	ˈli.njənt
leniently	ˈli.njənt.li
lenig	ˈlɛ.nɪg
lenihan	ˈlɛ.nɪ.hæn
lenin	ˈlɛ.nən
lenin	ˈlɛ.nɪn
lenin's	ˈlɛ.nɪnz
leningrad	ˈlɛ.nəng.ˌɹæd
leningrad	ˈlɛ.nɪng.ˌɹæd
lenington	ˈlɛ.nɪŋ.tən
leninism	ˈlɛ.nɪ.ˌnɪ.zəm
leninist	ˈlɛ.nɪ.nɪst
lenis	ˈli.nəs
lenita	lɛ.ˈni.tə
lenius	ˈli.ni.ɪs
lenk	ˈlɛŋk
lenke	ˈlɛŋk
lenker	ˈlɛŋ.kəɹ
lennane	lɛ.ˈneɪn
lennane	ˈli.ˌnæn
lennar	ˈlɛ.nəɹ
lennard	ˈlɛ.nəɹd
lennartz	ˈlɛ.nɑɹts
lennie	ˈlɛ.ni
lennig	ˈlɛ.nɪg
lenning	ˈlɛ.nɪŋ
lennon	ˈlɛ.nən
lennon's	ˈlɛ.nənz
lennox	ˈlɛ.nəks
lenny	ˈlɛ.ni
leno	ˈlɛ.noʊ
leno	ˈli.noʊ
leno's	ˈlɛ.noʊz
leno's	ˈli.noʊz
lenon	ˈlɛ.nən
lenora	ˈlɛ.nə.ɹə
lenore	lə.ˈnɔɹ
lenos	ˈli.noʊz
lenox	ˈlɛ.nəks
lens	ˈlɛnz
lenscrafter	ˈlɛnz.ˌkɹæf.təɹ
lenscrafters	ˈlɛnz.ˌkɹæf.təɹz
lenses	ˈlɛn.zəz
lenses	ˈlɛn.zɪz
lensing	ˈlɛn.sɪŋ
lent	ˈlɛnt
lentil	ˈlɛn.təl
lentils	ˈlɛn.təlz
lentinan	ˈlɛn.tɪ.nən
lentine	lɛn.ˈti.ni
lentini	lɛn.ˈti.ni
lentner	ˈlɛnt.nəɹ
lento	ˈlɛn.toʊ
lenton	ˈlɛn.tən
lents	ˈlɛnts
lentsch	ˈlɛnʧ
lentz	ˈlɛnts
lentzsch	ˈlɛnts
leny	ˈlɛ.ni
lenz	ˈlɛnz
lenz's	ˈlɛn.zɪz
lenzen	ˈlɛn.zən
lenzi	ˈlɛn.zi
lenzini	lɛn.ˈzi.ni
lenzo	ˈlɛn.zoʊ
leo	ˈli.oʊ
leo's	ˈli.oʊz
leoda	ˈlɛ.də
leoine	lɪ.ˈɔɪn
leola	ˈlɛ.lə
leoma	lɪ.ˈoʊ.mə
leominster	ˈli.oʊ.ˌmɪn.stəɹ
leon	ˈli.ɑn
leon's	ˈli.ɑnz
leona	ˈli.oʊ.nə
leonara	lɛ.ˈnɑ.ɹə
leonard	ˈlɛ.nəɹd
leonard's	ˈlɛ.nəɹdz
leonarda	lɛ.ˈnɑɹ.də
leonardi	lɛ.ˈnɑɹ.di
leonardis	ˈlɛ.nɑɹ.dɪs
leonardo	ˌli.ə.ˈnɑɹ.doʊ
leone	li.ˈoʊn
leonel	ˈli.oʊ.nəl
leonelle	lɛ.ˈnɛl
leonelli	lɛ.ˈnɛ.li
leonerd	ˈli.ə.nəɹd
leones	li.ˈoʊnz
leonetti	lɛ.ˈnɛ.ti
leong	ˈlɛŋ
leonhard	ˈli.ən.hɑɹt
leonhardt	ˈlɛn.hɑɹt
leonhart	ˈlɛn.hɑɹt
leoni	lɛ.ˈoʊ.ni
leoni	li.ˈoʊ.ni
leonid	ˈli.ə.nɪd
leonie	ˈlɛ.ni
leonora	ˌli.ə.ˈnɔ.ɹə
leonore	ˈli.ə.nɔɹ
leontine	lɛn.ˈti.ni
leontine	ˈli.ɑn.ˈtaɪn
leontyne	ˈli.ɑn.taɪn
leopard	ˈlɛ.pəɹd
leopards	ˈlɛ.pəɹdz
leopold	ˈli.ə.ˌpoʊld
leopoldina	lɛ.poʊl.ˈdi.nə
leopoldine	lɛ.poʊl.ˈdi.ni
leopoldo	ˌli.ə.ˈpoʊl.doʊ
leora	ˈlɛ.ɹə
leos	ˈli.oʊz
leota	ˈlɛ.tə
leotard	ˈli.ə.ˌtɑɹd
lep	ˈlɛp
lepage	ˈlɛ.pɪʤ
lepak	ˈlɛ.pək
lepard	ˈlɛ.pəɹd
lepe	ˈlip
leper	ˈlɛ.pəɹ
lepera	lɛ.ˈpɛ.ɹə
lepere	leɪ.ˈpɛ.ɹeɪ
lepers	ˈlɛ.pəɹz
lepine	lɛ.ˈpi.ni
lepisto	lɛ.ˈpi.stoʊ
lepkowski	lɪp.ˈkɔf.ski
lepley	ˈlɛ.pli
lepore	lɛ.ˈpɔ.ɹi
lepp	ˈlɛp
leppanen	ˈlɛ.pə.nən
leppard	ˈlɛ.pəɹd
leppek	ˈlɛ.pɪk
lepper	ˈlɛ.pəɹ
leppert	ˈlɛ.pəɹt
leppla	ˈlɛ.plə
leppo	ˈlɛ.poʊ
lepre	ˈlɛ.pəɹ
leprosy	ˈlɛ.pɹə.si
leptin	ˈlɛp.tɪn
leptonic	lɛp.ˈtɑ.nɪk
lequire	leɪ.ˈkwɪ.ɹeɪ
lerach	ˈlɛ.ɹək
lerch	ˈlɜɹk
lerche	ˈlɜɹʧ
lereah	ˌlɛ.ˈɹeɪ.ə
lerette	lə.ˈɹɛt
lerew	ˈlɛ.ɹu
lerhman	ˈlɜɹ.mən
lerma	ˈlɜɹ.mə
lerman	ˈlɛɹ.mən
lerner	ˈlɜɹ.nəɹ
lerner's	ˈlɜɹ.nəɹz
leroux	lə.ˈɹu
leroy	ˈli.ˌɹɔɪ
lerro	ˈlɛ.ɹoʊ
lersch	ˈlɜɹʃ
lerum	ˈlɛ.ɹəm
les	ˈlɛs
les	ˈleɪ
lesa	ˈli.sə
lesabre	lə.ˈseɪ.bəɹ
lesabres	ˈlɛ.sə.bɹəs
lesage	ˈlɛ.sɪʤ
lesane	leɪ.ˈsɑ.neɪ
lesbian	ˈlɛz.bi.ən
lesbianism	ˈlɛz.bi.ə.nɪzm
lesbians	ˈlɛz.bi.ənz
lescaze	lə.ˈskeɪz
lesch	ˈlɛʃ
leschly	ˈlɛʃ.li
leser	ˈlɛ.səɹ
lesesne	ˈlɛ.sɪn
lesh	ˈlɛʃ
lesharo	lɛ.ˈʃɑ.ɹoʊ
lesher	ˈlɛ.ʃəɹ
lesi	ˈlɛ.si
lesiak	ˈlɛ.si.æk
lesieur	ˈlɛ.si.əɹ
lesinski	lɪ.ˈsɪn.ski
lesion	ˈli.ʒən
lesions	ˈli.ʒənz
leske	ˈlɛsk
lesko	ˈlɛ.skoʊ
lesley	ˈlɛ.sli
leslie	ˈlɛ.sli
lesmeister	ˈlɛ.ˌsmaɪ.stəɹ
lesner	ˈlɛ.snəɹ
lesniak	ˈlɛ.sni.æk
lesnick	ˈlɛ.snɪk
lesniewski	lɛ.ˈsnɛf.ski
lesniewski	lɛ.ˈsnu.ski
lesotho	lɛ.ˈsoʊ.θoʊ
lesperance	lɛ.spə.ˈɹɑns
lespinasse	ˈlɛ.spɪ.næs
less	ˈlɛs
lessard	ˈlɛ.səɹd
lessee	lɛ.ˈsi
lessees	lɛ.ˈsiz
lessen	ˈlɛ.sən
lessened	ˈlɛ.sənd
lessening	ˈlɛ.sə.nɪŋ
lessens	ˈlɛ.sənz
lesser	ˈlɛ.səɹ
lessig	ˈlɛ.sɪg
lessin	ˈlɛ.sɪn
lessing	ˈlɛ.sɪŋ
lessley	ˈlɛ.sli
lessman	ˈlɛ.smən
lessnau	ˈlɛ.ˌsnoʊ
lessnau	ˈlɛ.ˌsnaʊ
lessner	ˈlɛ.snəɹ
lessness	ˈlɛ.snəs
lesson	ˈlɛ.sən
lessons	ˈlɛ.sənz
lessor	ˈlɛ.səɹ
lessors	ˈlɛ.səɹz
lest	ˈlɛst
lestat	ˈlɛ.ˌstæt
lester	ˈlɛ.stəɹ
lestrange	lɛ.ˈstɹeɪnʤ
lesuer	lɛ.ˈsu.əɹ
lesueur	lɛ.ˈsu.əɹ
lesure	lɛ.ˈʃʊɹ
leszczynski	lɛ.ˈʃɪn.ski
leszek	ˈlɛ.sɛk
let	ˈlɛt
let's	ˈlɛts
leta	ˈlɛ.tə
letarte	ˈlɛ.tɑɹt
letcher	ˈlɛ.ʧəɹ
letchworth	ˈlɛʧ.wəɹθ
letdown	ˈlɛt.ˌdaʊn
letellier	ˈlɛ.tə.li.əɹ
letendre	lə.ˈtɑn.dɹə
leth	ˈlɛθ
letha	ˈlɛ.θə
lethal	ˈli.θəl
lethality	li.ˈθæ.lə.ti
lethargic	lə.ˈθɑɹ.ʤɪk
lethargy	ˈlɛ.θəɹ.ʤi
lethco	ˈlɛθ.koʊ
lethia	ˈlɛ.θi.ə
leticia	lə.ˈtɪ.ʃə
letitia	lɪ.ˈtɪ.ʃi.ə
letizia	lɛ.ˈti.zi.ə
letner	ˈlɛt.nəɹ
leto	ˈli.toʊ
letourneau	ˈlɛ.tʊɹ.noʊ
lets	ˈlɛts
letsch	ˈlɛʧ
letsinger	ˈlɛt.sɪn.ʤəɹ
letson	ˈlɛt.sən
lett	ˈlɛt
lettau	lɪ.ˈtoʊ
letter	ˈlɛ.təɹ
lettered	ˈlɛ.təɹd
letterhead	ˈlɛ.təɹ.ˌhɛd
lettering	ˈlɛ.tə.ɹɪŋ
letterman	ˈlɛ.təɹ.mən
letterman's	ˈlɛ.təɹ.mənz
letterpress	ˈlɛ.təɹ.ˌpɹɛs
letters	ˈlɛ.təɹz
lettice	ˈlɛ.tɪs
lettie	ˈlɛ.ti
lettiere	ˈlɛ.ti.ɛɹ
lettieri	lɛ.ˈtɪ.ɹi
letting	ˈlɛ.tɪŋ
lettish	ˈlɛ.tɪʃ
letts	ˈlɛts
lettuce	ˈlɛ.təs
letty	ˈlɛ.ti
letup	ˈlɛ.ˌtəp
letz	ˈlɛts
leu	ˈlu
leu's	ˈluz
leubert	ˈlu.bəɹt
leucadia	lu.ˈkeɪ.di.ə
leucadia's	lu.ˈkeɪ.di.əz
leuck	ˈluk
leuenberger	ˈlu.ən.bəɹ.gəɹ
leuffer	ˈlu.fəɹ
leugers	ˈlɔɪ.gəɹz
leukemia	lu.ˈki.mi.ə
leukocyte	ˈlu.kə.ˌsaɪt
leumi	ˈlu.mi
leung	ˈluŋ
leupold	ˈlɔɪ.poʊld
leuschner	ˈlɔɪʃ.nəɹ
leuthold	ˈlɔɪ.θoʊld
leutwiler	ˈlu.ˌtwaɪ.ləɹ
leuzzi	ˈlu.zi
lev	ˈlɛv
leva	ˈlɛ.və
leval	lə.ˈvɑl
levalley	ˈlɛ.və.li
levamisole	lə.ˈvæ.mɪ.ˌsoʊl
levan	ˈlɛ.vən
levana	lɪ.ˈvæ.nə
levander	ˈlɛ.vən.dəɹ
levandoski	lɪ.vən.ˈdaʊ.ski
levandowski	lɪ.vən.ˈdɔf.ski
levangie	ˈlɛ.və.ŋi
levant	lə.ˈvænt
levario	leɪ.ˈvɑ.ɹi.oʊ
levasseur	ˈlɛ.və.səɹ
levay	ˈlɛ.veɪ
levchenko	ˌlɛv.ˈʧɛŋ.koʊ
leve	ˈliv
leveck	ˈlɛ.vɪk
levee	ˈlɛ.vi
levees	ˈlɛ.viz
leveille	ˈlɛ.vaɪl
level	ˈlɛ.vəl
level's	ˈlɛ.vəlz
leveled	ˈlɛ.vəld
leveler's	ˈlɛ.və.ləɹz
leveler's	ˈlɛv.ləɹz
levelers	ˈlɛ.və.ləɹz
levelers	ˈlɛv.ləɹz
leveling	ˈlɛ.və.lɪŋ
leveling	ˈlɛv.lɪŋ
levell	leɪ.ˈveɪl
levelled	ˈlɛ.vəld
levels	ˈlɛ.vəlz
leven	ˈli.vən
levenberg	ˈli.vən.bəɹg
levendusky	lɪ.vɪn.ˈdə.ski
levene	ˈlɛ.vin
levengood	ˈlɛ.vɪn.gʊd
levenhagen	ˈlɛ.vɪn.hə.gən
levens	ˈli.vənz
levenson	ˈlɛ.vɪn.sən
levenstein	ˈli.vən.staɪn
levenstein	ˈli.vən.stin
leventhal	ˈlɛ.vən.ˌθɔl
leveque	lə.ˈvik
lever	ˈlɛ.vəɹ
lever	ˈli.vəɹ
leverage	ˈlɛ.və.ɹɪʤ
leverage	ˈlɛv.ɹəʤ
leverage	ˈli.və.ɹɪʤ
leveraged	ˈli.və.ɹɪʤd
leveraged	ˈlɛ.və.ɹɪʤd
leveraged	ˈlɛv.ɹɪʤd
leveraging	ˈlɛv.ɹɪ.ʤɪŋ
leveraging	ˈlɛ.və.ɹɪ.ʤɪŋ
leverenz	ˈlɛ.və.ɹɪns
leverett	ˈlɛ.və.ɹɛt
leverette	ˈlɛ.və.ɹɛt
leverich	ˈlɛ.və.ɹɪk
levering	ˈlɛ.və.ɹɪŋ
leverone	lɛ.və.ˈɹoʊ.ni
levers	ˈlɛ.vəɹz
leverson	ˈlɛ.vəɹ.sən
levert	ˈlɛ.vəɹt
leverton	lɪ.ˈvɜɹ.tən
levesque	lɪ.ˈvɛsk
levett	ˈlɛ.vɪt
levey	lɪ.ˈveɪ
levi	ˈli.vaɪ
levi's	ˈli.vaɪz
leviathan	lə.ˈvaɪ.ə.θən
levick	ˈlɛ.vɪk
levie	ˈli.vi
levied	ˈlɛ.vid
levien	ˈlɛ.vi.ən
levies	ˈlɛ.viz
levin	ˈlɛ.vɪn
levin	lə.ˈvɪn
levin's	ˈlɛ.vɪnz
levin's	lə.ˈvɪnz
levina	lɛ.ˈvi.nə
levine	lə.ˈvin
levine's	lə.ˈvinz
leviner	ˈlɛ.vɪ.nəɹ
levings	ˈlɛ.vɪŋz
levingston	ˈlɪ.vɪŋ.stən
levins	ˈlɛ.vɪnz
levinsky	lɪ.ˈvɪn.ski
levinsky's	lɪ.ˈvɪn.skiz
levinson	ˈlɛ.vɪn.sən
levinson's	ˈlɛ.vɪn.sənz
levinstone	ˈlɛ.vɪn.ˌstoʊn
levis	ˈlɛ.vɪs
levis	ˈli.ˌvaɪz
levison	ˈlɛ.vɪ.sən
levit	ˈlɛ.vɪt
levitan	ˈlɛ.vɪ.tən
levitate	ˈlɛ.vɪ.ˌteɪt
levitated	ˈlɛ.vɪ.ˌteɪ.tɪd
levitating	ˈlɛ.və.ˌteɪ.tɪŋ
levitation	ˌlɛ.vɪ.ˈteɪ.ʃən
levitch	ˈlɛ.vɪʧ
levitican	lə.ˈvɪ.tə.kən
leviticus	lə.ˈvɪ.tə.kəs
leviton	lɪ.ˈvɪ.tən
levitsky	lɪ.ˈvɪt.ski
levitt	ˈlɛ.vɪt
levitt's	ˈlɛ.vɪts
levitte	ˈlɛ.vɪt
levitte's	ˈlɛ.vɪts
levittown	ˈlɛ.vɪ.ˌtaʊn
levittown's	ˈlɛ.vɪ.ˌtaʊnz
levity	ˈlɛ.vɪ.ti
levitz	ˈlɛ.vɪts
levy	ˈlɛ.vi
levy	ˈli.vi
levy's	ˈlɛ.viz
levy's	ˈli.viz
levying	ˈlɛ.vi.ɪŋ
lew	ˈlu
lewallen	lu.ˈɔ.lən
lewan	ˈlu.ən
lewanda	lə.ˈwɑn.də
lewandoski	lu.ən.ˈdaʊ.ski
lewandowski	lu.ən.ˈdɔf.ski
lewanna	ˈlu.ɪ.nə
lewd	ˈlud
lewellen	ˌlu.ˈɛ.lən
lewelling	ˌlu.ˈɛ.lɪŋ
lewellyn	ˌlu.ˈɛ.lɪn
lewensky	ˌlu.ˈɛn.ski
lewensky's	ˌlu.ˈɛn.skiz
lewers	ˈlu.əɹz
lewey	ˈlu.i
lewi	ˈlu.i
lewicki	lu.ˈɪt.ski
lewin	ˈlu.ɪn
lewing	ˈlu.ɪŋ
lewins	ˈlu.ɪnz
lewinski	lu.ˈɪn.ski
lewinski	lə.ˈwɪn.ski
lewinsky	lu.ˈɪn.ski
lewinsky	lə.ˈwɪn.ski
lewinsky's	lu.ˈɪn.skiz
lewinsky's	lə.ˈwɪn.skiz
lewinsohn	ˈlu.ɪn.sən
lewinton	ˈlu.ɪn.tən
lewis	ˈlu.ɪs
lewis'	ˈlu.ɪs
lewis's	ˈlu.ɪ.sɪz
lewisburg	ˈlu.ɪs.bəɹg
lewiston	ˈlu.ə.stən
lewke	ˈlu.ki
lewkowicz	ˈlu.kə.vɪʧ
lewman	ˈlu.mən
lewter	ˈlu.təɹ
lewton	ˈlu.tən
lewy	ˈlu.i
lex	ˈlɛks
lexical	ˈlɛk.sɪ.kəl
lexicographer	ˌlɛk.sɪ.ˈkɑg.ɹə.fəɹ
lexicographers	ˌlɛk.sɪ.ˈkɑg.ɹə.fəɹz
lexicon	ˈlɛk.sɪ.ˌkɑn
lexicons	ˈlɛk.sɪ.ˌkɑnz
lexie	ˈlɛk.si
lexine	ˈlɛk.saɪn
lexington	ˈlɛk.sɪŋ.tən
lexiphonic	lɛk.sə.ˈfɔ.nək
lexis	ˈlɛk.sɪs
lexmark	ˈlɛk.ˌsmɑɹk
lexus	ˈlɛk.səs
lexus's	ˈlɛk.sə.sɪz
ley	ˈleɪ
leya	ˈleɪ.ə
leyba	ˈleɪ.bə
leyda	ˈleɪ.də
leyden	ˈlaɪ.dən
leyendecker	ˈlaɪn.dɪ.kəɹ
leyh	ˈleɪ
leyland	ˈleɪ.lənd
leyrer	ˈleɪ.ɹəɹ
leys	ˈleɪz
leysen	ˈleɪ.sən
leysen's	ˈleɪ.sənz
leyva	ˈleɪ.və
lezotte	lɪ.ˈzɔt
lhasa	ˈlɑ.sə
lheureux	lə.ˈɹoʊ
lhommedieu	ˌloʊ.mɛ.ˈdju
li	ˈli
li's	ˈliz
li-kang	ˈli.ˈkæŋ
lia	ˈli.ə
lia's	ˈli.əz
liabilities	ˌlaɪ.ə.ˈbɪ.lə.tiz
liabilities	ˌlaɪ.ə.ˈbɪ.lɪ.tiz
liability	ˌlaɪ.ə.ˈbɪ.lɪ.ti
liable	ˈlaɪ.ə.bəl
liacos	laɪ.ˈɑ.koʊs
liaison	li.ˈeɪ.ˌzɑn
liaison	ˈleɪ.ˌzɑn
liaisons	li.ˈeɪ.ˌsɑnz
liam	ˈli.əm
liam's	ˈli.əmz
lian	ˈljɑn
lian's	ˈljɑnz
liana	li.ˈɑ.nə
liane	li.ˈæn
liang	ˈljæŋ
liang	li.ˈæŋ
lianna	li.ˈɑ.nə
lianne	li.ˈæn
liao	li.ˈaʊ
liar	ˈlaɪ.əɹ
liars	ˈlaɪ.əɹz
liason	ˈlaɪ.ə.sən
liason	ˈlaɪ.sən
liasson	ˈlaɪ.ə.sən
liau	ˈli.aʊ
lib	ˈlɪb
libbed	ˈlɪbd
libbey	ˈlɪ.bi
libbing	ˈlɪ.bɪŋ
libby	ˈlɪ.bi
libel	ˈlaɪ.bəl
libeled	ˈlaɪ.bəld
libelous	ˈlaɪ.bə.ləs
liberace	ˌlɪ.bə.ˈɹɑ.ʧi
liberal	ˈlɪ.bə.ɹəl
liberal	ˈlɪ.bɹəl
liberalism	ˈlɪ.bə.ɹə.ˌlɪ.zəm
liberalism	ˈlɪ.bɹə.ˌlɪ.zəm
liberalism's	ˈlɪ.bəɹ.ɹə.ˌlɪ.zəmz
liberalism's	ˈlɪ.bɹə.ˌlɪ.zəmz
liberality	ˌlɪ.bə.ˈɹæ.lə.ti
liberalization	ˌlɪ.bə.ɹə.lɪ.ˈzeɪ.ʃən
liberalization	ˌlɪ.bɹə.lɪ.ˈzeɪ.ʃən
liberalizations	lɪ.bə.ɹə.lɪ.ˈzeɪ.ʃənz
liberalizations	lɪ.bɹə.lɪ.ˈzeɪ.ʃənz
